application_id,household_id,cycle_id,caseworker_id,submitted_at,amount_requested,need_category,stated_need_amount,days_since_hardship_onset,prior_applications_count,days_since_last_application,referral_source,application_channel,application_completeness,documentation_provided,status
2217,c48765f7-653d-4eab-ad65-73942b5ea49b,12,8,2025-09-14T09:00:00,6003.6,education,6414.33,21,2,70,community_leader,in_person,0.726,True,deferred
2174,6c770512-a78d-4529-bc20-fa47ea4d5e49,12,2,2025-09-24T09:00:00,8455.67,education,7914.62,6,0,,prior_beneficiary,online,1.0,True,deferred
2100,85e9a6e7-66e0-4b87-93d8-1553f8d735e1,12,9,2025-09-05T09:00:00,3000,utilities,3128.68,12,0,,ngo_partner,in_person,0.891,True,closed
2038,f0c26ea0-244b-44be-8b9b-bee853a93982,12,4,2025-09-14T09:00:00,4891.56,food,4621.3,17,1,78,caseworker_outreach,phone,0.634,False,appealed
2090,08c23ebd-df94-4963-89c9-5c61a64aca28,12,4,2025-09-02T09:00:00,5571.26,rent_arrears,5000.07,28,1,225,self,phone,0.748,True,closed
2251,bcc0ebc9-7928-4578-b573-5e72a0931c60,12,6,2025-09-06T09:00:00,3000,food,2687.86,27,0,,ngo_partner,phone,0.718,False,closed
2155,feb31495-6f6d-40e6-b6ae-240984c6169c,12,4,2025-09-18T09:00:00,12591.62,education,12806.29,20,1,110,ngo_partner,phone,0.696,True,deferred
2263,9e7d3138-7485-4d05-aedd-0d28ae04039f,12,5,2025-09-15T09:00:00,3000,utilities,3134.44,37,2,87,ngo_partner,in_person,0.458,False,withdrawn
2120,67ec5507-437e-4b34-b845-45a722677091,12,2,2025-09-28T09:00:00,3000,utilities,2613.71,6,3,108,prior_beneficiary,in_person,0.295,False,closed
2062,9b80488b-006f-48e9-92e1-030cf9ccae4c,12,7,2025-09-10T09:00:00,6420.83,other,7015.2,23,2,106,self,in_person,0.469,False,closed
2023,e3ac83bc-9ef5-4457-be20-d86c991a48ca,12,10,2025-09-06T09:00:00,3000,childcare,2838.54,10,0,,prior_beneficiary,in_person,0.637,False,deferred
2360,bd9f0e41-dd36-4323-8b4f-f0d8dd8f33c5,13,6,2025-10-09T09:00:00,122743.1,funeral,128899.71,8,1,318,caseworker_outreach,online,0.636,True,auto_approved
2316,c01fec30-ca2e-49cd-a300-4b292c8850d7,13,9,2025-10-19T09:00:00,178078.74,rent_arrears,157130.24,22,0,,self,in_person,0.476,True,auto_approved
2474,06098582-1700-47c8-a8a2-6bfe7d908136,13,8,2025-10-28T09:00:00,151312.49,food,136238.83,28,2,178,self,in_person,0.515,False,auto_approved
2528,de66ec89-df6a-4516-84ee-e94b00498722,13,6,2025-10-10T09:00:00,142238.53,childcare,126786.86,30,0,,ngo_partner,phone,0.705,True,auto_approved
2477,262d3ca0-4fc9-4fc8-be3c-a1eec93f3cc1,13,1,2025-10-29T09:00:00,66119.07,childcare,70205.23,8,1,287,caseworker_outreach,in_person,0.506,True,auto_approved
2420,9588b03a-e4b3-4277-84f9-e4857e9eef5c,13,10,2025-10-18T09:00:00,137825.14,food,157720.51,46,1,90,self,phone,0.877,True,auto_approved
2500,ddf5d5e4-7ca6-42b8-a72a-5eaaa8746ce9,13,7,2025-10-11T09:00:00,183990.94,medical,157762.09,3,0,,self,phone,0.532,True,auto_approved
2462,2bd38079-377d-4170-af00-29421486965f,13,6,2025-10-16T09:00:00,187944.51,rent_arrears,168616.67,11,0,,self,in_person,0.639,True,auto_approved
2332,ce37fb83-c535-4806-bc1f-dd05e39b5cef,13,9,2025-10-24T09:00:00,100287.85,medical,110381.56,67,1,152,prior_beneficiary,online,0.496,False,auto_approved
2508,3365f477-0dc6-4624-92fd-c5706d316d0a,13,9,2025-10-05T09:00:00,85604.61,utilities,92643.65,21,0,,ngo_partner,caseworker_submitted,0.608,False,auto_approved
2431,a9d58bf7-3c8c-4191-9472-96343bf8d489,13,3,2025-10-09T09:00:00,52933.25,food,48642.41,7,2,108,self,caseworker_submitted,0.566,True,auto_approved
2369,495d4d1e-de0f-4025-ba92-38713d8d5325,13,9,2025-10-13T09:00:00,58705.76,funeral,53061.48,2,0,,community_leader,caseworker_submitted,0.828,True,auto_approved
2505,0051170b-15bc-4190-8b67-996dc2b66723,13,10,2025-10-10T09:00:00,133189.84,utilities,135074.89,17,1,14,self,phone,0.977,True,auto_approved
2506,16576daa-ef81-4c07-80b8-45137bab533c,13,8,2025-10-10T09:00:00,130821.43,food,138439.38,6,0,,prior_beneficiary,caseworker_submitted,0.385,True,auto_approved
2379,28650f6c-e032-4aa1-a306-f99f940f9a0c,13,1,2025-10-11T09:00:00,107482.11,funeral,109454.34,13,0,,self,phone,0.812,True,auto_approved
2584,f687880d-4cff-4e3f-b1ae-e7bdd3fe539f,13,5,2025-10-28T09:00:00,52761.6,food,56176.97,0,0,,self,phone,0.542,False,auto_approved
2489,8941909a-e044-4fd7-b235-a25d8f054c62,13,1,2025-10-06T09:00:00,51648.03,medical,48367.81,33,0,,ngo_partner,online,0.779,True,auto_approved
2464,3c03b95d-2c3b-4d4b-9809-11fbfef61226,13,5,2025-10-20T09:00:00,39382.68,medical,36455.09,5,1,126,community_leader,phone,0.695,True,auto_approved
2490,cf392770-8e13-418c-b2f3-9bc2341534e8,13,9,2025-10-15T09:00:00,64668.53,food,65546.38,1,0,,ngo_partner,phone,0.579,True,auto_approved
2321,1f7cf221-1662-459b-9638-e3983e60ef1f,13,6,2025-10-15T09:00:00,97250.68,medical,85731.74,0,0,,self,in_person,0.458,False,auto_approved
2397,6e4253f2-564b-410a-ad50-44d502f369a6,13,7,2025-10-10T09:00:00,127348.86,education,116676.35,1,0,,caseworker_outreach,phone,0.85,True,auto_approved
2536,43f21e9b-2c93-4ad0-821a-ea9414f1f3c5,13,10,2025-10-28T09:00:00,69387.74,other,72373.42,18,0,,self,in_person,0.772,False,auto_approved
2339,51a5c3f3-3f4c-46c0-9c95-4a60fc2d913c,13,3,2025-10-02T09:00:00,94979.58,food,93964.97,56,0,,self,in_person,0.449,True,auto_approved
2446,3317eb13-b636-4c08-8110-a5880b79911c,13,7,2025-10-31T09:00:00,51237.72,food,56671.36,29,1,200,community_leader,online,0.572,False,auto_approved
2412,0c9de00c-b1cf-4da2-9c71-9f6edb2d2e59,13,3,2025-10-25T09:00:00,131752.75,rent_arrears,115023.05,15,0,,self,in_person,0.686,True,auto_approved
2352,3efc9c11-3a05-4fee-ac9b-5a1365eebdbd,13,9,2025-10-11T09:00:00,90292.67,medical,81612.41,12,0,,ngo_partner,in_person,0.508,False,auto_approved
2569,0ccc2362-3a34-432d-99f5-930af53e7f2b,13,10,2025-10-23T09:00:00,88326.62,food,86876.52,19,1,122,self,online,1.0,True,auto_approved
2335,33ada3af-8bfd-46c8-82a8-b4e36ef56c4f,13,8,2025-10-11T09:00:00,93138.91,food,80725.85,51,0,,community_leader,online,0.991,True,auto_approved
2495,ad1baf40-405f-4121-be91-ac01e5835e04,13,9,2025-10-31T09:00:00,97779.76,education,84055.84,2,0,,ngo_partner,in_person,0.745,True,auto_approved
2365,f028d01f-c105-40b2-b665-d97d9f5773ab,13,1,2025-10-23T09:00:00,52395.8,medical,46082.08,17,1,369,caseworker_outreach,in_person,0.736,True,auto_approved
2396,da5f0d65-2583-4b2e-9765-a91b316c80e3,13,5,2025-10-14T09:00:00,39051.23,medical,40307.55,7,0,,community_leader,phone,0.707,True,auto_approved
2491,5a0eaf79-5947-4ded-b5cc-feb49599eea1,13,10,2025-10-31T09:00:00,54183.92,food,46524.28,18,2,85,self,online,0.849,True,awarded
2567,8349f56c-e71d-44f0-87fe-40de22e6778b,13,4,2025-10-06T09:00:00,47924.42,food,54752.72,8,1,322,caseworker_outreach,in_person,0.418,False,awarded
2515,7e2e6245-643b-4e20-b208-b79dd1afaa6b,13,6,2025-10-29T09:00:00,92626.47,food,91596.0,6,0,,prior_beneficiary,phone,0.56,False,appealed
2358,dca62213-f769-4d97-b4ef-56b058ff1a99,13,2,2025-10-25T09:00:00,95859.11,utilities,89859.83,17,1,350,caseworker_outreach,online,0.702,True,awarded
2383,3628e70a-db80-4a54-a1a2-b567af4d9433,13,5,2025-10-19T09:00:00,90671.37,food,89166.89,1,0,,community_leader,in_person,0.75,False,awarded
2475,a357bd9b-8363-4691-a675-194e152e7abc,13,8,2025-10-22T09:00:00,84979.68,medical,85027.9,17,0,,ngo_partner,in_person,0.795,True,awarded
2577,a38d5b8f-5b10-49d8-acb8-f2702e81f692,13,5,2025-10-06T09:00:00,81864.51,medical,88372.02,13,0,,ngo_partner,in_person,0.652,True,deferred
2414,ecfb14ef-133e-4c25-b3c4-85087d1842e1,13,8,2025-10-26T09:00:00,57355.27,medical,59627.78,36,0,,caseworker_outreach,in_person,0.649,False,awarded
2510,23869191-a0e2-4ace-b1d3-646e5e87224e,13,7,2025-10-30T09:00:00,106613.24,food,106427.59,27,0,,self,phone,0.645,True,awarded
2388,376c6437-bd5f-4c9b-acee-3bd017e1f13b,13,2,2025-10-05T09:00:00,124882.25,rent_arrears,141773.45,16,0,,caseworker_outreach,in_person,0.552,False,awarded
2554,1ae6ac12-b7c6-4274-bb6b-bffc20b812e6,13,8,2025-10-28T09:00:00,106968.52,childcare,97373.33,11,0,,self,caseworker_submitted,1.0,True,appealed
2361,2686f7d2-15b4-49f1-8113-103b4e04616c,13,9,2025-10-08T09:00:00,25755.67,food,29047.47,12,1,71,ngo_partner,in_person,0.448,True,deferred
2518,668e14bc-e14d-4585-89b6-5e3da438252a,13,2,2025-10-10T09:00:00,101767.7,other,99266.49,43,1,348,community_leader,in_person,0.566,False,awarded
2395,aad18c26-a6a7-4c2a-be36-93c2187ff766,13,1,2025-10-31T09:00:00,17417.2,medical,16180.06,10,3,260,community_leader,in_person,0.682,True,deferred
2402,c34041f0-aee3-40e6-acd3-7a4fe816e9e2,13,1,2025-10-07T09:00:00,81355.07,food,86352.44,110,1,58,ngo_partner,phone,0.661,True,closed
2438,08055963-3389-424b-ab38-80171e5d2a5a,13,2,2025-10-29T09:00:00,71717.43,food,80385.39,37,0,,ngo_partner,caseworker_submitted,0.649,True,closed
2499,66035762-c63c-4444-8ef7-277754f034cd,13,8,2025-10-24T09:00:00,34815.27,rent_arrears,32240.63,3,0,,self,online,1.0,True,deferred
2381,e390bded-9593-42b2-82a4-a60826383a28,13,5,2025-10-29T09:00:00,41912.62,food,40619.77,12,2,77,self,phone,0.341,False,closed
2480,9833e176-1c0d-44c4-b010-42986d33e969,13,1,2025-10-16T09:00:00,57497.29,childcare,60374.76,20,1,274,self,caseworker_submitted,0.84,True,deferred
2349,6086e135-a86c-48ac-9ed8-dc20365a7fb3,13,4,2025-10-03T09:00:00,76791.95,education,81282.65,23,1,59,ngo_partner,in_person,0.689,False,closed
2549,8b94f97d-d849-44cf-990d-98bcd46aad83,13,1,2025-10-31T09:00:00,68386.32,education,70454.33,4,0,,caseworker_outreach,online,0.955,True,deferred
2342,0356eee6-b773-49e3-a4d8-80d3ae8e9c71,13,1,2025-10-20T09:00:00,79248.88,medical,86145.39,25,1,90,ngo_partner,caseworker_submitted,0.682,False,closed
2417,5702812f-709b-4049-8bd5-68cd206fe49b,13,2,2025-10-13T09:00:00,76957.8,food,86581.95,16,3,93,community_leader,online,0.835,True,deferred
2575,1827453c-9680-4cdb-9e47-c32319f5e31d,13,4,2025-10-09T09:00:00,32660.02,other,32852.64,10,1,122,community_leader,online,0.913,True,audit_approved
2373,13454831-4142-497c-986f-709e40202137,13,6,2025-10-19T09:00:00,45248.24,education,39035.85,3,1,79,caseworker_outreach,phone,0.535,False,deferred
2318,f27e772f-e556-4df7-9396-8dcb9dee887a,13,2,2025-10-21T09:00:00,83028.77,utilities,83886.74,56,1,191,self,online,0.72,True,deferred
2534,c4e62955-843c-4178-9949-462150e940ee,13,5,2025-10-15T09:00:00,85557.7,utilities,91032.0,10,0,,self,in_person,0.797,False,closed
2429,fc49065a-9876-48fd-b607-24a82fd36a0f,13,2,2025-10-05T09:00:00,64965.13,medical,61934.06,80,2,54,ngo_partner,online,1.0,True,closed
2329,2dbb513b-478a-4ef9-a4b2-0b8fa018c47a,13,9,2025-10-18T09:00:00,57110.5,childcare,60857.82,11,2,101,ngo_partner,in_person,0.743,True,deferred
2570,6950650f-f1d8-4075-b8b1-782456f17536,13,10,2025-10-07T09:00:00,22381.64,medical,19582.41,3,2,184,self,in_person,0.728,True,closed
2401,eb90646d-a86e-4082-831f-f6fd22949d1f,13,6,2025-10-26T09:00:00,60208.48,food,57913.81,2,0,,caseworker_outreach,phone,0.837,False,deferred
2375,395f7447-b3e7-48b6-806a-1ba28420cc8f,13,5,2025-10-12T09:00:00,48902.04,food,52382.48,1,0,,community_leader,in_person,0.349,True,audit_approved
2583,ac20a895-744a-455c-aea9-7a6e60145f63,13,1,2025-10-22T09:00:00,11450.0,food,10678.38,97,0,,self,online,0.746,True,deferred
2440,b490728b-515c-4734-bdfe-36b473863427,13,3,2025-10-21T09:00:00,32898.55,food,32355.64,32,1,142,caseworker_outreach,phone,0.51,True,closed
2400,2751ef6f-ba5d-424e-a0f7-dd2d5fe568e5,13,5,2025-10-03T09:00:00,26023.58,utilities,22124.48,21,1,56,self,caseworker_submitted,0.57,True,deferred
2522,b6bb3076-6d9b-4c55-bc12-b5003cc8c4c0,13,3,2025-10-02T09:00:00,44502.52,medical,45400.13,32,0,,ngo_partner,in_person,0.787,True,closed
2470,3e0813a6-37ac-4d2b-9a7b-69b7f62d0595,13,7,2025-10-25T09:00:00,65007.45,food,67605.89,6,0,,self,in_person,0.583,False,closed
2347,943b2a60-c8b3-40de-8742-2f5fe695d8c8,13,5,2025-10-20T09:00:00,71291.69,utilities,67099.22,5,2,291,caseworker_outreach,online,0.915,False,closed
2437,bcf3b7a9-e210-4c26-a059-620026bc65d1,13,4,2025-10-30T09:00:00,63760.24,childcare,55400.71,81,1,273,prior_beneficiary,in_person,0.64,True,deferred
2513,0c95a71e-fc1e-4e00-842b-be590cdbbe98,13,1,2025-10-13T09:00:00,24615.84,medical,21971.06,11,2,142,caseworker_outreach,phone,0.535,True,deferred
2439,ffe54bf6-f037-4a55-a20d-722fac78e217,13,1,2025-10-03T09:00:00,37325.25,rent_arrears,40054.53,25,2,138,caseworker_outreach,online,0.927,True,audit_approved
2344,155987ef-6959-455d-b3e3-06c584ed531f,13,9,2025-10-23T09:00:00,32891.19,rent_arrears,31344.3,0,1,327,self,in_person,0.864,True,deferred
2413,556d079e-2eec-4ba8-a861-fb57e28136d7,13,7,2025-10-18T09:00:00,65016.8,food,57046.51,0,2,72,self,in_person,0.399,False,closed
2320,216190de-0cb1-4950-a508-cb0d2385470b,13,2,2025-10-21T09:00:00,37693.29,food,34137.79,4,1,90,self,phone,0.845,True,audit_approved
2362,7724c604-7b77-4085-9e3e-c1156059e643,13,4,2025-10-29T09:00:00,46750.8,utilities,50399.51,5,2,91,community_leader,in_person,0.398,False,closed
2324,e57c33c2-af5e-4612-bfd8-9f4c0daddb93,13,6,2025-10-14T09:00:00,52617.46,education,56154.68,10,3,164,prior_beneficiary,online,0.728,True,closed
2322,ba8b251f-6b71-4553-93d2-8ba1df7e682c,13,3,2025-10-20T09:00:00,83417.78,childcare,89356.14,17,0,,self,in_person,0.534,True,closed
2576,d1c2a03f-68e7-4c6a-af35-2d08ff2db1da,13,9,2025-10-19T09:00:00,45198.37,medical,51301.51,16,2,219,self,in_person,0.611,True,closed
2336,46ef5511-fcac-4ec3-a19b-09809afd4fdc,13,5,2025-10-17T09:00:00,54203.57,education,51392.14,11,0,,ngo_partner,caseworker_submitted,0.733,True,audit_approved
2444,ba8b8764-1309-4c44-96ed-69d1ecabbbc8,13,8,2025-10-09T09:00:00,74271.98,other,73424.64,18,0,,caseworker_outreach,in_person,0.373,False,audit_approved
2421,ee55b3d8-7d6d-427c-b6ee-905f9b5137e9,13,3,2025-10-12T09:00:00,40165.29,other,34837.97,32,1,109,caseworker_outreach,phone,0.795,True,closed
2434,b1ce8432-4440-4154-af83-edf886c4601e,13,5,2025-10-18T09:00:00,46113.62,education,46444.33,22,0,,community_leader,in_person,0.759,True,closed
2533,6e7e1563-3e85-401e-bdd9-afabd118c8df,13,7,2025-10-28T09:00:00,12870.15,medical,13562.08,32,0,,community_leader,in_person,0.885,True,deferred
2526,8c21db1e-08f2-4fff-b5f9-6492cced157c,13,1,2025-10-05T09:00:00,19351.29,food,18305.5,21,1,26,self,in_person,0.688,False,deferred
2579,1e1dab9d-535b-4e9f-9ec7-33f4777adb7c,13,6,2025-10-20T09:00:00,48405.01,food,47092.81,18,0,,ngo_partner,phone,0.689,True,deferred
2455,619280c4-86a5-4e95-aed6-f6892a5c43d4,13,9,2025-10-22T09:00:00,3000,medical,2817.78,14,0,,self,online,0.701,True,closed
2520,2eecda9e-9e6b-4d9d-9706-d6d1cba0257f,13,10,2025-10-04T09:00:00,24566.6,food,21016.7,4,2,130,prior_beneficiary,phone,0.804,True,closed
2524,6fb224c5-caab-4ee8-8297-64612e119b58,13,6,2025-10-15T09:00:00,61932.78,rent_arrears,71155.96,28,0,,ngo_partner,in_person,0.362,True,deferred
2363,851a4646-33f0-4ad3-8bb8-cdb2b0db8d5c,13,5,2025-10-28T09:00:00,11916.54,education,13517.24,58,1,263,self,caseworker_submitted,0.937,True,deferred
2563,8fb9de06-ef87-420f-b7a6-db3da5ea5a6f,13,1,2025-10-16T09:00:00,33921.27,medical,34712.31,8,2,86,ngo_partner,in_person,0.604,True,closed
2350,d80d10fb-039b-4cd6-8850-43ad90cadb6a,13,3,2025-10-09T09:00:00,24175.84,food,25848.39,30,2,138,self,in_person,0.588,False,deferred
2343,77e0dc26-bac7-4d57-b27f-0b5e245fca7e,13,4,2025-10-28T09:00:00,32721.88,medical,33454.28,78,1,225,self,phone,0.647,True,closed
2469,ae5504f0-5220-4111-bd05-e3d7d0adcdfd,13,2,2025-10-06T09:00:00,15593.09,medical,16879.23,35,2,77,ngo_partner,caseworker_submitted,0.596,True,deferred
2461,2bdadc49-a737-4147-9e65-bb1ca0027281,13,8,2025-10-29T09:00:00,26274.94,rent_arrears,27779.94,22,0,,self,in_person,0.645,True,deferred
2487,4bba2437-38f0-46ec-8ad2-cc1405bdbb40,13,8,2025-10-16T09:00:00,41990.97,food,46115.06,5,2,71,caseworker_outreach,in_person,0.757,False,closed
2313,6e35951f-3823-419e-8442-0e71e220b557,13,1,2025-10-02T09:00:00,11092.94,funeral,12327.48,0,0,,self,in_person,0.349,True,closed
2338,0cbaf737-2f0a-424d-bc1a-86495b695bee,13,3,2025-10-22T09:00:00,32192.31,other,27751.41,27,1,313,ngo_partner,online,0.83,True,deferred
2418,6fcdc5e1-c8b2-4024-948c-4db06a30df72,13,1,2025-10-06T09:00:00,25273.97,utilities,27372.49,46,1,220,self,in_person,0.833,True,deferred
2442,0e7f4621-8459-4c82-b2f1-496cc5d9e774,13,1,2025-10-18T09:00:00,38490.38,education,42125.19,8,0,,caseworker_outreach,in_person,0.517,True,deferred
2564,dd551555-cc89-4748-8a62-6c6d86e7c9e8,13,5,2025-10-03T09:00:00,24094.1,food,22566.77,8,1,76,community_leader,in_person,0.593,True,closed
2466,8ffa25fd-22a2-4a11-9299-b56cd961a4d8,13,10,2025-10-03T09:00:00,31138.37,rent_arrears,30226.75,20,0,,ngo_partner,in_person,0.456,True,closed
2410,ca12e5dc-26af-4951-acf1-cb47679f9aac,13,1,2025-10-14T09:00:00,37333.96,food,35894.65,8,2,63,ngo_partner,in_person,0.506,True,closed
2346,067a0e03-a3ff-4067-9f7e-10e997c91bf9,13,10,2025-10-07T09:00:00,29581.16,food,33303.26,32,1,86,self,in_person,0.655,True,closed
2581,e63a468a-6848-43ca-ad4b-d6f47793de84,13,5,2025-10-31T09:00:00,51860.53,education,45391.45,8,2,88,caseworker_outreach,in_person,0.537,False,closed
2368,e9b95e92-17d5-43b7-b512-3495646363cb,13,4,2025-10-17T09:00:00,25866.57,education,26518.46,11,0,,caseworker_outreach,phone,0.467,False,deferred
2541,0c31ea56-fffc-4413-8a4a-ae7e30beea1c,13,1,2025-10-18T09:00:00,58018.09,medical,63210.93,5,2,162,caseworker_outreach,in_person,0.625,False,deferred
2479,8b0e2d6f-d8b8-45c1-8f37-e1661361dad9,13,2,2025-10-27T09:00:00,24884.66,childcare,27334.35,9,2,74,self,online,0.904,True,deferred
2481,5219d4c1-6d0d-4205-8e6b-8d319b7d98d0,13,9,2025-10-28T09:00:00,24772.26,other,23640.76,16,2,123,caseworker_outreach,caseworker_submitted,0.937,True,appealed
2389,024bb67b-9e33-4042-a5e7-af31e29c069a,13,9,2025-10-09T09:00:00,31493.89,food,34691.8,60,1,110,ngo_partner,online,0.82,False,deferred
2507,6a7cf947-c514-4513-932b-20a64479bec7,13,8,2025-10-25T09:00:00,41843.11,rent_arrears,43892.02,24,1,302,prior_beneficiary,in_person,0.558,False,deferred
2451,2ca2ccd9-1a42-4ed8-acd1-1b459ef41811,13,5,2025-10-16T09:00:00,20048.71,rent_arrears,22476.19,7,1,166,self,in_person,0.953,True,appealed
2334,0f454d96-4c37-4b62-9a87-c99d2785b2ab,13,4,2025-10-15T09:00:00,15281.71,food,14429.87,9,2,194,caseworker_outreach,phone,0.565,False,closed
2483,6f6cceb1-7a7b-4791-801c-8007d5bfae17,13,5,2025-10-26T09:00:00,66938.99,rent_arrears,69290.39,21,0,,self,online,0.626,True,deferred
2411,59201c0f-c7f8-4e21-8968-6646b4dd3a23,13,6,2025-10-19T09:00:00,13613.97,medical,15164.11,17,0,,self,caseworker_submitted,0.64,True,closed
2516,728353c2-f9d3-4649-a19f-4e3f62c77534,13,2,2025-10-05T09:00:00,46262.05,medical,40792.94,9,0,,self,online,0.916,True,closed
2537,9f7822bf-7d0a-44ac-a2c5-bfaf2200434a,13,8,2025-10-08T09:00:00,4029.75,medical,4581.23,45,0,,caseworker_outreach,online,0.647,False,closed
2449,29587722-0db1-4eb0-96e2-68d9a1a5cfe3,13,5,2025-10-13T09:00:00,43495.12,utilities,41858.73,17,0,,caseworker_outreach,online,0.889,True,closed
2558,12d5debe-f3f8-467f-95c5-d1481e247a91,13,2,2025-10-30T09:00:00,49213.21,funeral,48272.23,1,2,110,prior_beneficiary,phone,0.398,True,closed
2472,924c3fa5-c0a5-4e23-b970-e7c4228a587b,13,1,2025-10-05T09:00:00,9677.69,food,10356.2,69,0,,community_leader,phone,0.554,True,deferred
2384,30b6e31b-d513-452f-850f-03f459bd7953,13,7,2025-10-13T09:00:00,16620.99,medical,16682.68,16,3,79,caseworker_outreach,in_person,0.878,True,deferred
2555,31018edb-b30f-4a54-9b63-d14d56266664,13,7,2025-10-09T09:00:00,11326.0,medical,12350.22,5,0,,ngo_partner,caseworker_submitted,0.667,True,closed
2433,4d7b9b9d-3ab3-4844-b160-a14b34db551c,13,1,2025-10-12T09:00:00,17306.8,food,15531.77,13,0,,community_leader,in_person,0.608,True,closed
2517,97d77b58-2935-460b-8428-e29e09b7a08e,13,9,2025-10-24T09:00:00,8590.99,food,9669.24,40,1,147,caseworker_outreach,in_person,0.693,True,deferred
2450,d2eafffe-681d-483e-beb0-f4d9520c9292,13,9,2025-10-17T09:00:00,10147.18,medical,11663.66,3,0,,community_leader,online,0.636,True,appealed
2458,d8c235ef-de22-4d7b-aabf-fa27f7562ebb,13,6,2025-10-16T09:00:00,13873.08,utilities,14356.78,17,2,116,caseworker_outreach,phone,0.598,True,deferred
2367,b091564c-2a62-4b8b-9ab4-26abaeba5c7b,13,7,2025-10-06T09:00:00,51225.81,rent_arrears,44602.96,15,0,,self,online,0.783,False,deferred
2535,0ba82596-a390-47c9-83f7-de5ad724a2b6,13,3,2025-10-27T09:00:00,42933.99,other,41011.65,1,1,189,community_leader,caseworker_submitted,0.805,True,audit_approved
2532,6801e6e5-968a-4ca0-9f24-4e14abf4d8a8,13,7,2025-10-25T09:00:00,34895.89,funeral,34495.85,4,0,,self,online,0.763,True,closed
2359,11868052-5c2c-48d9-9ee1-69b249651af9,13,7,2025-10-02T09:00:00,63703.02,education,55092.88,2,1,324,caseworker_outreach,phone,0.675,False,closed
2428,c52c2c25-80d4-4592-80ad-c6a52f75899c,13,7,2025-10-06T09:00:00,15593.04,medical,16322.16,43,2,183,self,online,0.748,True,deferred
2476,f38f82d8-bc68-4acd-9ccd-7f38555b4b84,13,7,2025-10-07T09:00:00,64315.27,other,72972.76,27,0,,self,in_person,0.602,True,deferred
2485,8f7a15ef-83a1-4205-a7d1-e48dcbf65d95,13,9,2025-10-16T09:00:00,54565.59,childcare,60247.1,65,0,,prior_beneficiary,in_person,0.893,True,deferred
2542,ba6172dc-a209-48c6-9c68-c088b980750f,13,9,2025-10-23T09:00:00,3000,medical,3255.74,33,0,,caseworker_outreach,in_person,0.515,False,deferred
2525,18465463-b3ff-4f02-8a83-3a343c8c2a64,13,3,2025-10-21T09:00:00,3000,medical,3100.64,60,1,90,self,caseworker_submitted,0.743,True,deferred
2488,ed8d7f10-8c73-430a-a2b5-6372da3abc6e,13,2,2025-10-06T09:00:00,42298.56,childcare,45677.19,13,1,52,prior_beneficiary,phone,0.865,False,closed
2376,46124520-8810-4dd3-9f82-3766b0b4cb27,13,2,2025-10-02T09:00:00,13700.42,childcare,12826.85,68,1,6,community_leader,in_person,0.706,True,audit_approved
2331,d4f5e745-3a10-4b0d-bb91-9b397144e0ca,13,4,2025-10-15T09:00:00,27292.29,food,30567.27,29,1,260,self,in_person,0.81,True,deferred
2319,d938f6c9-f5b2-48ff-9b3b-a533235fbace,13,7,2025-10-09T09:00:00,5854.75,education,6232.11,28,1,104,self,phone,1.0,True,deferred
2519,366c8433-0dab-44cc-bf26-74561ac3f4aa,13,5,2025-10-16T09:00:00,21988.09,medical,23631.73,11,1,95,community_leader,caseworker_submitted,0.505,False,closed
2377,df63c8ac-e3aa-4ba2-bb9c-ab1342dc76c7,13,4,2025-10-02T09:00:00,21585.53,education,18999.27,17,0,,self,phone,0.705,True,appealed
2425,3fa242ba-473a-44c6-9075-0996b0f30dec,13,9,2025-10-30T09:00:00,16073.34,other,13825.0,12,2,129,self,in_person,0.449,True,withdrawn
2419,88963600-5b41-48fc-8a9b-84418b1d924f,13,1,2025-10-07T09:00:00,23845.86,childcare,22405.16,51,0,,self,phone,0.656,True,deferred
2392,3180105a-812e-409c-8171-78b266b40ed6,13,7,2025-10-24T09:00:00,28977.88,utilities,32905.41,0,2,94,self,in_person,0.439,False,deferred
